mean_fit_time,mean_score_time,mean_test_score,param_SVMR__C,param_SVMR__cache_size,param_SVMR__class_weight,param_SVMR__gamma,param_SVMR__kernel,param_SVMR__max_iter,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,std_fit_time,std_score_time,std_test_score
0.725000023842,0.0843333403269,0.116174875244,0.40000000000000002,8000,,7.196856730011529e-07,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 7.196856730011529e-07, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0433358730868,0.00797222736849,0.0358097580981
0.743333339691,0.0888332923253,0.116174875244,0.40000000000000002,8000,,3.7275937203149381e-06,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 3.7275937203149381e-06, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0242257987932,0.00715119908392,0.0358097580981
0.744666695595,0.0764999787013,0.116174875244,0.40000000000000002,8000,,1.9306977288832496e-05,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 1.9306977288832496e-05, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0476117449272,0.023142578297,0.0358097580981
0.728833317757,0.069000005722,0.116174875244,0.40000000000000002,8000,,0.0001,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.0001, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0355172187005,0.0185382662224,0.0358097580981
0.671499967575,0.0643333991369,0.758777486195,0.40000000000000002,8000,,0.0005179474679231213,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.0005179474679231213, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",36,0.777470355731,0.78632034632,0.738658008658,0.761060606061,0.721431989064,0.767056277056,0.0264370368816,0.0229903849579,0.0222771558216
0.496666669846,0.0756667057673,0.938958734255,0.40000000000000002,8000,,0.0026826957952797272,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.0026826957952797272, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",21,0.951310093415,0.967247664616,0.91360446571,0.955574162679,0.905520619731,0.93992481203,0.0340033204635,0.00823947382735,0.0223220218475
0.696833292643,0.0645000537237,0.965389183525,0.40000000000000002,8000,,0.013894954943731389,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.013894954943731389, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",8,0.980667578036,0.962727272727,0.946310093415,0.971338573707,0.98045112782,0.950689223058,0.0544193190279,0.0307774083511,0.0134352030979
1.35250000159,0.0740000009537,0.926124295641,0.40000000000000002,8000,,0.071968567300115291,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.071968567300115291, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",24,0.952231666122,0.919134199134,0.91714741399,0.914563681932,0.936619958988,0.916666666667,0.0404011357556,0.0224870150364,0.0138653051699
1.40683325132,0.0864999691645,0.126428286182,0.40000000000000002,8000,,0.37275937203149379,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.37275937203149379, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",48,0.108695652174,0.131818181818,0.118181818182,0.168181818182,0.113636363636,0.118181818182,0.0399809217918,0.0166007095849,0.0199382175914
1.91600004832,0.0740000009537,0.1,0.40000000000000002,8000,,1.9306977288832536,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 1.9306977288832536, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",132,0.1,0.1,0.1,0.1,0.1,0.1,0.0582865943075,0.0190175030048,1.88211657277e-17
1.87983338038,0.0983332792918,0.1,0.40000000000000002,8000,,10.0,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.40000000000000002, 'SVMR__cache_size': 8000, 'SVMR__gamma': 10.0, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",132,0.1,0.1,0.1,0.1,0.1,0.1,0.0462580329037,0.0246757095447,1.88211657277e-17
0.597833355268,0.0638333161672,0.116174875244,0.5,8000,,1.0000000000000001e-09,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.5, 'SVMR__cache_size': 8000, 'SVMR__gamma': 1.0000000000000001e-09, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0165269708871,0.0231978495016,0.0358097580981
